	TCGA-A6-2671-01A	TCGA-A6-2675-01A	TCGA-A6-2678-01A	TCGA-A6-2679-01A	TCGA-A6-2680-01A	TCGA-A6-2671-11A	TCGA-A6-2675-11A	TCGA-A6-2678-11A	TCGA-A6-2679-11A	TCGA-A6-2680-11A
ATP5L	4.78560482791537	5.0675603907247	5.67896517280581	6.3989043345389405	5.86732881881436	5.79906178808588	5.46824299959626	5.53558944831981	5.7261223998453	5.79912006453317
ATP5O	3.90118075806911	4.21571097905627	5.03785799205597	4.6534902640541205	4.2106676448363	5.069078420913639	4.76937265860925	4.87875719850803	4.8966828124167	5.11577828988949
ATP5S	0.721696359519649	1.44805616814302	1.14417268910168	1.49309662155422	1.4199237965905702	2.00599805354189	1.9382246051419199	1.86862205370317	1.85878244046496	1.91568415802702
ATP5SL	4.65865259607405	3.5945685375771403	3.64623010973337	4.54407080178567	3.93726757841022	4.03437180585824	3.52735665092751	3.7207155585156806	3.5511350391009504	4.8658475925606295
ATP6AP1	5.42162128329866	5.35459421180114	4.6715595856368	6.20673773794163	5.57078271539574	5.33692168724853	4.76346316987357	5.068197728476981	5.1640117806023	4.9647906316552906
ATP6AP1L	0.15877567461437303	0.359843084867411	0.35230230530574896	0.13321188408520698	0.18364179681452497	0.21577841661703304	0.47085117526295095	0.32385402394135604	0.25481685746378696	0.221802464515353
ATP6AP2	5.038571952662981	6.32202532113127	6.0683572953182106	5.65047012547179	5.349356727341809	5.56276843397617	5.719943856847941	5.62200512783445	5.43374061536091	5.68805456827528
ATP6V0A1	3.2171803673684	3.20652813292008	2.94244681814347	3.1891563275160997	3.4509004393316003	3.2124328324232696	3.40207485350511	3.4391639110473196	3.22408397062486	3.6955168358355897
ATP6V0A2	1.4661910671793499	1.9911259893772701	1.82098187371794	1.2506695411283202	1.78294620213213	1.58003278540027	1.6627785895276699	1.5509297634368402	1.67089629671385	2.05598046217507
ATP6V0B	5.33717262846691	4.9031986655373	5.6984051867137895	7.6567122977237405	5.16702753836651	5.16987803526203	4.65718708561314	4.86682123342211	5.0048095125307	5.31193817733971
